antecedents,consequent,support,confidence,zhangs_metric,rule_coverage
"['demand_Node_3__demand_Node_3__(262.8, 295.2]', 'demand_Node_22__demand_Node_22__(82.8, 118.8]']",class__1.0,0.001,0.375,-0.147,0.002
"['demand_Node_3__demand_Node_3__(158.4, 230.4]', 'flow_Link_2__flow_Link_2__(4626.0, 5634.0]']",class__0.0,0.071,0.907,0.415,0.079
"['demand_Node_3__demand_Node_3__(158.4, 230.4]', 'flow_Link_2__flow_Link_2__(5634.0, 6537.6]']",class__0.0,0.002,0.063,-0.892,0.039
"['demand_Node_3__demand_Node_3__(158.4, 230.4]', 'flow_Link_2__flow_Link_2__(6537.6, 7923.6]']",class__0.0,0.0,0.0,-1.0,0.032
"['demand_Node_3__demand_Node_3__(230.4, 262.8]', 'flow_Link_2__flow_Link_2__(4626.0, 5634.0]']",class__0.0,0.06,1.0,0.468,0.06
"['demand_Node_3__demand_Node_3__(230.4, 262.8]', 'flow_Link_2__flow_Link_2__(5634.0, 6537.6]']",class__0.0,0.066,1.0,0.471,0.066
"['demand_Node_3__demand_Node_3__(230.4, 262.8]', 'flow_Link_2__flow_Link_2__(6537.6, 7923.6]']",class__0.0,0.001,0.013,-0.978,0.061
"['demand_Node_3__demand_Node_3__(262.8, 295.2]', 'flow_Link_2__flow_Link_2__(4626.0, 5634.0]']",class__0.0,0.002,1.0,0.441,0.002
"['demand_Node_3__demand_Node_3__(262.8, 295.2]', 'flow_Link_2__flow_Link_2__(5634.0, 6537.6]']",class__0.0,0.082,1.0,0.479,0.082
"['demand_Node_3__demand_Node_3__(262.8, 295.2]', 'flow_Link_2__flow_Link_2__(6537.6, 7923.6]']",class__0.0,0.028,0.548,-0.024,0.051
"['demand_Node_3__demand_Node_3__(158.4, 230.4]', 'demand_Node_18__demand_Node_18__(255.6, 385.2]']",class__0.0,0.1,0.622,0.118,0.16
"['demand_Node_3__demand_Node_3__(158.4, 230.4]', 'demand_Node_18__demand_Node_18__(385.2, 446.4]']",class__0.0,0.022,0.66,0.157,0.034
"['demand_Node_3__demand_Node_3__(230.4, 262.8]', 'demand_Node_18__demand_Node_18__(255.6, 385.2]']",class__0.0,0.021,0.692,0.196,0.03
"['demand_Node_3__demand_Node_3__(230.4, 262.8]', 'demand_Node_18__demand_Node_18__(385.2, 446.4]']",class__0.0,0.078,0.662,0.175,0.118
"['demand_Node_3__demand_Node_3__(230.4, 262.8]', 'demand_Node_18__demand_Node_18__(446.4, 507.6]']",class__0.0,0.027,0.576,0.028,0.047
"['demand_Node_3__demand_Node_3__(262.8, 295.2]', 'demand_Node_18__demand_Node_18__(255.6, 385.2]']",class__0.0,0.001,0.789,0.291,0.002
"['demand_Node_3__demand_Node_3__(262.8, 295.2]', 'demand_Node_18__demand_Node_18__(385.2, 446.4]']",class__0.0,0.03,0.665,0.166,0.045
"['demand_Node_3__demand_Node_3__(262.8, 295.2]', 'demand_Node_18__demand_Node_18__(446.4, 507.6]']",class__0.0,0.063,0.575,0.028,0.109
"['demand_Node_3__demand_Node_3__(158.4, 230.4]', 'pressure_Node_3__pressure_Node_3__(65.474, 66.827]']",class__0.0,0.0,0.0,-1.0,0.032
"['demand_Node_3__demand_Node_3__(158.4, 230.4]', 'pressure_Node_3__pressure_Node_3__(66.827, 67.591]']",class__0.0,0.003,0.065,-0.888,0.039
"['demand_Node_3__demand_Node_3__(158.4, 230.4]', 'pressure_Node_3__pressure_Node_3__(67.591, 68.328]']",class__0.0,0.072,0.907,0.415,0.079
"['demand_Node_3__demand_Node_3__(230.4, 262.8]', 'pressure_Node_3__pressure_Node_3__(65.474, 66.827]']",class__0.0,0.001,0.013,-0.978,0.061
"['demand_Node_3__demand_Node_3__(230.4, 262.8]', 'pressure_Node_3__pressure_Node_3__(66.827, 67.591]']",class__0.0,0.066,1.0,0.471,0.066
"['demand_Node_3__demand_Node_3__(230.4, 262.8]', 'pressure_Node_3__pressure_Node_3__(67.591, 68.328]']",class__0.0,0.06,1.0,0.468,0.06
"['demand_Node_3__demand_Node_3__(262.8, 295.2]', 'pressure_Node_3__pressure_Node_3__(65.474, 66.827]']",class__0.0,0.028,0.547,-0.025,0.051
"['demand_Node_3__demand_Node_3__(262.8, 295.2]', 'pressure_Node_3__pressure_Node_3__(66.827, 67.591]']",class__0.0,0.082,1.0,0.479,0.082
"['demand_Node_3__demand_Node_3__(262.8, 295.2]', 'pressure_Node_3__pressure_Node_3__(67.591, 68.328]']",class__0.0,0.002,1.0,0.441,0.002
"['demand_Node_3__demand_Node_3__(158.4, 230.4]', 'flow_Link_29__flow_Link_29__(1450.8, 1483.2]']",class__1.0,0.069,1.0,0.602,0.069
"['demand_Node_3__demand_Node_3__(158.4, 230.4]', 'flow_Link_29__flow_Link_29__(205.2, 262.8]']",class__0.0,0.054,0.941,0.429,0.058
"['demand_Node_3__demand_Node_3__(158.4, 230.4]', 'flow_Link_29__flow_Link_29__(262.8, 1414.8]']",class__0.0,0.0,0.2,-0.643,0.0
"['demand_Node_3__demand_Node_3__(158.4, 230.4]', 'flow_Link_29__flow_Link_29__(79.199, 205.2]']",class__0.0,0.074,0.984,0.466,0.076
"['demand_Node_3__demand_Node_3__(230.4, 262.8]', 'flow_Link_29__flow_Link_29__(1414.8, 1450.8]']",class__1.0,0.044,1.0,0.586,0.044
"['demand_Node_3__demand_Node_3__(230.4, 262.8]', 'flow_Link_29__flow_Link_29__(205.2, 262.8]']",class__0.0,0.112,0.974,0.48,0.115
"['demand_Node_3__demand_Node_3__(230.4, 262.8]', 'flow_Link_29__flow_Link_29__(262.8, 1414.8]']",class__0.0,0.015,0.901,0.385,0.017
"['demand_Node_3__demand_Node_3__(262.8, 295.2]', 'flow_Link_29__flow_Link_29__(1414.8, 1450.8]']",class__1.0,0.083,1.0,0.611,0.083
"['demand_Node_3__demand_Node_3__(262.8, 295.2]', 'flow_Link_29__flow_Link_29__(205.2, 262.8]']",class__0.0,0.036,0.993,0.452,0.036
"['demand_Node_3__demand_Node_3__(262.8, 295.2]', 'flow_Link_29__flow_Link_29__(262.8, 1414.8]']",class__0.0,0.077,0.974,0.461,0.079
"['demand_Node_3__demand_Node_3__(158.4, 230.4]', 'flow_Link_30__flow_Link_30__(-248.4, 126.0]']",class__0.0,0.049,0.989,0.456,0.05
"['demand_Node_3__demand_Node_3__(158.4, 230.4]', 'flow_Link_30__flow_Link_30__(-442.801, -324.0]']",class__1.0,0.071,1.0,0.603,0.071
"['demand_Node_3__demand_Node_3__(158.4, 230.4]', 'flow_Link_30__flow_Link_30__(126.0, 172.8]']",class__0.0,0.079,0.962,0.455,0.082
"['demand_Node_3__demand_Node_3__(158.4, 230.4]', 'flow_Link_30__flow_Link_30__(172.8, 262.8]']",class__0.0,0.001,0.333,-0.406,0.002
"['demand_Node_3__demand_Node_3__(230.4, 262.8]', 'flow_Link_30__flow_Link_30__(-442.801, -324.0]']",class__1.0,0.046,1.0,0.587,0.046
"['demand_Node_3__demand_Node_3__(230.4, 262.8]', 'flow_Link_30__flow_Link_30__(126.0, 172.8]']",class__0.0,0.098,0.993,0.483,0.099
"['demand_Node_3__demand_Node_3__(230.4, 262.8]', 'flow_Link_30__flow_Link_30__(172.8, 262.8]']",class__0.0,0.029,0.884,0.379,0.033
"['demand_Node_3__demand_Node_3__(262.8, 295.2]', 'flow_Link_30__flow_Link_30__(-324.0, -248.4]']",class__1.0,0.076,1.0,0.606,0.076
"['demand_Node_3__demand_Node_3__(262.8, 295.2]', 'flow_Link_30__flow_Link_30__(-442.801, -324.0]']",class__1.0,0.009,1.0,0.566,0.009
"['demand_Node_3__demand_Node_3__(262.8, 295.2]', 'flow_Link_30__flow_Link_30__(126.0, 172.8]']",class__0.0,0.02,0.996,0.446,0.02
"['demand_Node_3__demand_Node_3__(262.8, 295.2]', 'flow_Link_30__flow_Link_30__(172.8, 262.8]']",class__0.0,0.092,0.978,0.472,0.095
"['demand_Node_3__demand_Node_3__(158.4, 230.4]', 'flow_Link_32__flow_Link_32__(-39.6, 3.6]']",class__0.0,0.056,0.918,0.415,0.061
"['demand_Node_3__demand_Node_3__(158.4, 230.4]', 'flow_Link_32__flow_Link_32__(-54.0, -39.6]']",class__0.0,0.069,1.0,0.472,0.069
"['demand_Node_3__demand_Node_3__(158.4, 230.4]', 'flow_Link_32__flow_Link_32__(-547.2, -522.0]']",class__1.0,0.058,1.0,0.594,0.058
"['demand_Node_3__demand_Node_3__(158.4, 230.4]', 'flow_Link_32__flow_Link_32__(-579.601, -547.2]']",class__1.0,0.014,1.0,0.568,0.014
"['demand_Node_3__demand_Node_3__(230.4, 262.8]', 'flow_Link_32__flow_Link_32__(-39.6, 3.6]']",class__0.0,0.005,0.527,-0.06,0.009
"['demand_Node_3__demand_Node_3__(230.4, 262.8]', 'flow_Link_32__flow_Link_32__(-522.0, -54.0]']",class__0.0,0.041,1.0,0.459,0.041
"['demand_Node_3__demand_Node_3__(230.4, 262.8]', 'flow_Link_32__flow_Link_32__(-54.0, -39.6]']",class__0.0,0.082,0.997,0.477,0.082
"['demand_Node_3__demand_Node_3__(230.4, 262.8]', 'flow_Link_32__flow_Link_32__(-547.2, -522.0]']",class__1.0,0.021,1.0,0.572,0.021
"['demand_Node_3__demand_Node_3__(230.4, 262.8]', 'flow_Link_32__flow_Link_32__(-579.601, -547.2]']",class__1.0,0.046,1.0,0.587,0.046
"['demand_Node_3__demand_Node_3__(262.8, 295.2]', 'flow_Link_32__flow_Link_32__(-39.6, 3.6]']",class__0.0,0.0,0.154,-0.726,0.002
"['demand_Node_3__demand_Node_3__(262.8, 295.2]', 'flow_Link_32__flow_Link_32__(-522.0, -54.0]']",class__0.0,0.077,1.0,0.477,0.077
"['demand_Node_3__demand_Node_3__(262.8, 295.2]', 'flow_Link_32__flow_Link_32__(-54.0, -39.6]']",class__0.0,0.035,0.991,0.45,0.035
"['demand_Node_3__demand_Node_3__(262.8, 295.2]', 'flow_Link_32__flow_Link_32__(-547.2, -522.0]']",class__1.0,0.012,1.0,0.567,0.012
"['demand_Node_3__demand_Node_3__(262.8, 295.2]', 'flow_Link_32__flow_Link_32__(-579.601, -547.2]']",class__1.0,0.073,1.0,0.605,0.073
"['demand_Node_3__demand_Node_3__(158.4, 230.4]', 'pressure_Node_10__pressure_Node_10__(48.012, 61.122]']",class__1.0,0.005,1.0,0.563,0.005
"['demand_Node_3__demand_Node_3__(158.4, 230.4]', 'pressure_Node_10__pressure_Node_10__(61.122, 63.248]']",class__0.0,0.0,0.0,-1.0,0.006
"['demand_Node_3__demand_Node_3__(158.4, 230.4]', 'pressure_Node_10__pressure_Node_10__(63.248, 64.84]']",class__0.0,0.006,0.161,-0.721,0.039
"['demand_Node_3__demand_Node_3__(158.4, 230.4]', 'pressure_Node_10__pressure_Node_10__(64.84, 66.914]']",class__0.0,0.092,0.742,0.28,0.125
"['demand_Node_3__demand_Node_3__(230.4, 262.8]', 'pressure_Node_10__pressure_Node_10__(48.012, 61.122]']",class__1.0,0.007,1.0,0.564,0.007
"['demand_Node_3__demand_Node_3__(230.4, 262.8]', 'pressure_Node_10__pressure_Node_10__(61.122, 63.248]']",class__0.0,0.004,0.066,-0.889,0.06
"['demand_Node_3__demand_Node_3__(230.4, 262.8]', 'pressure_Node_10__pressure_Node_10__(63.248, 64.84]']",class__0.0,0.082,0.908,0.421,0.09
"['demand_Node_3__demand_Node_3__(230.4, 262.8]', 'pressure_Node_10__pressure_Node_10__(64.84, 66.914]']",class__0.0,0.042,1.0,0.459,0.042
"['demand_Node_3__demand_Node_3__(262.8, 295.2]', 'pressure_Node_10__pressure_Node_10__(48.012, 61.122]']",class__1.0,0.047,0.99,0.584,0.048
"['demand_Node_3__demand_Node_3__(262.8, 295.2]', 'pressure_Node_10__pressure_Node_10__(61.122, 63.248]']",class__0.0,0.047,0.538,-0.044,0.087
"['demand_Node_3__demand_Node_3__(262.8, 295.2]', 'pressure_Node_10__pressure_Node_10__(63.248, 64.84]']",class__0.0,0.065,1.0,0.47,0.065
"['demand_Node_3__demand_Node_3__(158.4, 230.4]', 'demand_Node_24__demand_Node_24__(154.8, 219.6]']",class__0.0,0.099,0.624,0.122,0.159
"['demand_Node_3__demand_Node_3__(158.4, 230.4]', 'demand_Node_24__demand_Node_24__(219.6, 248.4]']",class__0.0,0.02,0.646,0.137,0.031
"['demand_Node_3__demand_Node_3__(230.4, 262.8]', 'demand_Node_24__demand_Node_24__(154.8, 219.6]']",class__0.0,0.022,0.698,0.204,0.031
"['demand_Node_3__demand_Node_3__(230.4, 262.8]', 'demand_Node_24__demand_Node_24__(219.6, 248.4]']",class__0.0,0.077,0.669,0.183,0.114
"['demand_Node_3__demand_Node_3__(230.4, 262.8]', 'demand_Node_24__demand_Node_24__(248.4, 280.8]']",class__0.0,0.028,0.547,-0.025,0.05
"['demand_Node_3__demand_Node_3__(262.8, 295.2]', 'demand_Node_24__demand_Node_24__(219.6, 248.4]']",class__0.0,0.03,0.68,0.184,0.044
"['demand_Node_3__demand_Node_3__(262.8, 295.2]', 'demand_Node_24__demand_Node_24__(248.4, 280.8]']",class__0.0,0.063,0.561,0.001,0.112
"['demand_Node_3__demand_Node_3__(262.8, 295.2]', 'demand_Node_24__demand_Node_24__(280.8, 439.2]']",class__0.0,0.017,0.422,-0.255,0.041
"['demand_Node_3__demand_Node_3__(158.4, 230.4]', 'demand_Node_9__demand_Node_9__(100.8, 140.4]']",class__0.0,0.102,0.632,0.136,0.161
"['demand_Node_3__demand_Node_3__(158.4, 230.4]', 'demand_Node_9__demand_Node_9__(140.4, 158.4]']",class__0.0,0.018,0.593,0.057,0.03
"['demand_Node_3__demand_Node_3__(158.4, 230.4]', 'demand_Node_9__demand_Node_9__(176.4, 266.4]']",class__0.0,0.0,0.0,0.0,0.0
"['demand_Node_3__demand_Node_3__(230.4, 262.8]', 'demand_Node_9__demand_Node_9__(100.8, 140.4]']",class__0.0,0.032,0.722,0.235,0.045
"['demand_Node_3__demand_Node_3__(230.4, 262.8]', 'demand_Node_9__demand_Node_9__(140.4, 158.4]']",class__0.0,0.069,0.656,0.163,0.105
"['demand_Node_3__demand_Node_3__(230.4, 262.8]', 'demand_Node_9__demand_Node_9__(158.4, 176.4]']",class__0.0,0.024,0.537,-0.044,0.045
"['demand_Node_3__demand_Node_3__(262.8, 295.2]', 'demand_Node_9__demand_Node_9__(100.8, 140.4]']",class__0.0,0.003,0.85,0.342,0.003
"['demand_Node_3__demand_Node_3__(262.8, 295.2]', 'demand_Node_9__demand_Node_9__(140.4, 158.4]']",class__0.0,0.036,0.696,0.205,0.052
"['demand_Node_3__demand_Node_3__(262.8, 295.2]', 'demand_Node_9__demand_Node_9__(158.4, 176.4]']",class__0.0,0.056,0.556,-0.008,0.101
"['demand_Node_3__demand_Node_3__(262.8, 295.2]', 'demand_Node_9__demand_Node_9__(176.4, 266.4]']",class__0.0,0.017,0.393,-0.307,0.044
"['demand_Node_22__demand_Node_22__(118.8, 136.8]', 'flow_Link_2__flow_Link_2__(4626.0, 5634.0]']",class__0.0,0.053,1.0,0.464,0.053
"['demand_Node_22__demand_Node_22__(118.8, 136.8]', 'flow_Link_2__flow_Link_2__(5634.0, 6537.6]']",class__0.0,0.083,1.0,0.479,0.083
"['demand_Node_22__demand_Node_22__(118.8, 136.8]', 'flow_Link_2__flow_Link_2__(6537.6, 7923.6]']",class__0.0,0.002,0.038,-0.936,0.062
"['demand_Node_22__demand_Node_22__(136.8, 151.2]', 'flow_Link_2__flow_Link_2__(4626.0, 5634.0]']",class__0.0,0.0,1.0,0.44,0.0
"['demand_Node_22__demand_Node_22__(136.8, 151.2]', 'flow_Link_2__flow_Link_2__(5634.0, 6537.6]']",class__0.0,0.063,1.0,0.47,0.063
"['demand_Node_22__demand_Node_22__(136.8, 151.2]', 'flow_Link_2__flow_Link_2__(6537.6, 7923.6]']",class__0.0,0.029,0.543,-0.032,0.053
"['demand_Node_22__demand_Node_22__(82.8, 118.8]', 'flow_Link_2__flow_Link_2__(4626.0, 5634.0]']",class__0.0,0.081,0.908,0.421,0.089
"['demand_Node_22__demand_Node_22__(82.8, 118.8]', 'flow_Link_2__flow_Link_2__(5634.0, 6537.6]']",class__0.0,0.005,0.114,-0.804,0.041
"['demand_Node_22__demand_Node_22__(82.8, 118.8]', 'flow_Link_2__flow_Link_2__(6537.6, 7923.6]']",class__0.0,0.0,0.0,-1.0,0.031
"['demand_Node_22__demand_Node_22__(118.8, 136.8]', 'demand_Node_18__demand_Node_18__(255.6, 385.2]']",class__0.0,0.017,0.666,0.162,0.026
"['demand_Node_22__demand_Node_22__(118.8, 136.8]', 'demand_Node_18__demand_Node_18__(385.2, 446.4]']",class__0.0,0.082,0.659,0.171,0.125
"['demand_Node_22__demand_Node_22__(118.8, 136.8]', 'demand_Node_18__demand_Node_18__(446.4, 507.6]']",class__0.0,0.037,0.661,0.161,0.055
"['demand_Node_22__demand_Node_22__(136.8, 151.2]', 'demand_Node_18__demand_Node_18__(255.6, 385.2]']",class__0.0,0.0,0.417,-0.256,0.001
"['demand_Node_22__demand_Node_22__(136.8, 151.2]', 'demand_Node_18__demand_Node_18__(385.2, 446.4]']",class__0.0,0.019,0.575,0.026,0.033
"['demand_Node_22__demand_Node_22__(136.8, 151.2]', 'demand_Node_18__demand_Node_18__(446.4, 507.6]']",class__0.0,0.056,0.569,0.017,0.098
"['demand_Node_22__demand_Node_22__(82.8, 118.8]', 'demand_Node_18__demand_Node_18__(255.6, 385.2]']",class__1.0,0.061,0.377,-0.166,0.163
"['demand_Node_22__demand_Node_22__(82.8, 118.8]', 'demand_Node_18__demand_Node_18__(385.2, 446.4]']",class__0.0,0.03,0.738,0.251,0.041
"['demand_Node_22__demand_Node_22__(82.8, 118.8]', 'demand_Node_18__demand_Node_18__(446.4, 507.6]']",class__0.0,0.0,0.455,-0.189,0.001
"['demand_Node_22__demand_Node_22__(118.8, 136.8]', 'pressure_Node_3__pressure_Node_3__(65.474, 66.827]']",class__0.0,0.002,0.038,-0.936,0.062
"['demand_Node_22__demand_Node_22__(118.8, 136.8]', 'pressure_Node_3__pressure_Node_3__(66.827, 67.591]']",class__0.0,0.083,1.0,0.48,0.083
"['demand_Node_22__demand_Node_22__(118.8, 136.8]', 'pressure_Node_3__pressure_Node_3__(67.591, 68.328]']",class__0.0,0.053,1.0,0.464,0.053
"['demand_Node_22__demand_Node_22__(136.8, 151.2]', 'pressure_Node_3__pressure_Node_3__(65.474, 66.827]']",class__0.0,0.029,0.545,-0.029,0.053
"['demand_Node_22__demand_Node_22__(136.8, 151.2]', 'pressure_Node_3__pressure_Node_3__(66.827, 67.591]']",class__0.0,0.063,1.0,0.469,0.063
"['demand_Node_22__demand_Node_22__(136.8, 151.2]', 'pressure_Node_3__pressure_Node_3__(67.591, 68.328]']",class__0.0,0.0,1.0,0.44,0.0
"['demand_Node_22__demand_Node_22__(82.8, 118.8]', 'pressure_Node_3__pressure_Node_3__(65.474, 66.827]']",class__0.0,0.0,0.0,-1.0,0.031
"['demand_Node_22__demand_Node_22__(82.8, 118.8]', 'pressure_Node_3__pressure_Node_3__(66.827, 67.591]']",class__0.0,0.005,0.115,-0.801,0.041
"['demand_Node_22__demand_Node_22__(82.8, 118.8]', 'pressure_Node_3__pressure_Node_3__(67.591, 68.328]']",class__0.0,0.081,0.909,0.421,0.089
"['demand_Node_22__demand_Node_22__(118.8, 136.8]', 'flow_Link_29__flow_Link_29__(1414.8, 1450.8]']",class__1.0,0.043,1.0,0.585,0.043
"['demand_Node_22__demand_Node_22__(118.8, 136.8]', 'flow_Link_29__flow_Link_29__(205.2, 262.8]']",class__0.0,0.113,0.975,0.482,0.116
"['demand_Node_22__demand_Node_22__(118.8, 136.8]', 'flow_Link_29__flow_Link_29__(262.8, 1414.8]']",class__0.0,0.025,0.904,0.391,0.027
"['demand_Node_22__demand_Node_22__(136.8, 151.2]', 'flow_Link_29__flow_Link_29__(1414.8, 1450.8]']",class__1.0,0.072,1.0,0.604,0.072
"['demand_Node_22__demand_Node_22__(136.8, 151.2]', 'flow_Link_29__flow_Link_29__(205.2, 262.8]']",class__0.0,0.023,1.0,0.45,0.023
"['demand_Node_22__demand_Node_22__(136.8, 151.2]', 'flow_Link_29__flow_Link_29__(262.8, 1414.8]']",class__0.0,0.069,0.984,0.463,0.07
"['demand_Node_22__demand_Node_22__(136.8, 151.2]', 'flow_Link_29__flow_Link_29__(79.199, 205.2]']",class__0.0,0.0,0.0,0.0,0.0
"['demand_Node_22__demand_Node_22__(82.8, 118.8]', 'flow_Link_29__flow_Link_29__(1450.8, 1483.2]']",class__1.0,0.069,1.0,0.602,0.069
"['demand_Node_22__demand_Node_22__(82.8, 118.8]', 'flow_Link_29__flow_Link_29__(205.2, 262.8]']",class__0.0,0.065,0.946,0.438,0.069
"['demand_Node_22__demand_Node_22__(82.8, 118.8]', 'flow_Link_29__flow_Link_29__(262.8, 1414.8]']",class__0.0,0.0,0.5,-0.108,0.0
"['demand_Node_22__demand_Node_22__(82.8, 118.8]', 'flow_Link_29__flow_Link_29__(79.199, 205.2]']",class__0.0,0.07,0.986,0.465,0.071
"['demand_Node_22__demand_Node_22__(118.8, 136.8]', 'flow_Link_30__flow_Link_30__(-442.801, -324.0]']",class__1.0,0.046,1.0,0.587,0.046
"['demand_Node_22__demand_Node_22__(118.8, 136.8]', 'flow_Link_30__flow_Link_30__(126.0, 172.8]']",class__0.0,0.095,0.993,0.482,0.095
"['demand_Node_22__demand_Node_22__(118.8, 136.8]', 'flow_Link_30__flow_Link_30__(172.8, 262.8]']",class__0.0,0.043,0.9,0.397,0.048
"['demand_Node_22__demand_Node_22__(136.8, 151.2]', 'flow_Link_30__flow_Link_30__(-324.0, -248.4]']",class__1.0,0.064,1.0,0.599,0.064
"['demand_Node_22__demand_Node_22__(136.8, 151.2]', 'flow_Link_30__flow_Link_30__(-442.801, -324.0]']",class__1.0,0.01,1.0,0.566,0.01
"['demand_Node_22__demand_Node_22__(136.8, 151.2]', 'flow_Link_30__flow_Link_30__(126.0, 172.8]']",class__0.0,0.012,1.0,0.445,0.012
"['demand_Node_22__demand_Node_22__(136.8, 151.2]', 'flow_Link_30__flow_Link_30__(172.8, 262.8]']",class__0.0,0.081,0.986,0.47,0.082
"['demand_Node_22__demand_Node_22__(82.8, 118.8]', 'flow_Link_30__flow_Link_30__(-248.4, 126.0]']",class__0.0,0.044,0.989,0.454,0.045
"['demand_Node_22__demand_Node_22__(82.8, 118.8]', 'flow_Link_30__flow_Link_30__(-442.801, -324.0]']",class__1.0,0.071,1.0,0.603,0.071
"['demand_Node_22__demand_Node_22__(82.8, 118.8]', 'flow_Link_30__flow_Link_30__(126.0, 172.8]']",class__0.0,0.091,0.967,0.464,0.094
"['demand_Node_22__demand_Node_22__(82.8, 118.8]', 'flow_Link_30__flow_Link_30__(172.8, 262.8]']",class__0.0,0.001,0.333,-0.406,0.002
"['demand_Node_22__demand_Node_22__(118.8, 136.8]', 'flow_Link_32__flow_Link_32__(-39.6, 3.6]']",class__0.0,0.004,0.431,-0.232,0.009
"['demand_Node_22__demand_Node_22__(118.8, 136.8]', 'flow_Link_32__flow_Link_32__(-522.0, -54.0]']",class__0.0,0.05,1.0,0.463,0.05
"['demand_Node_22__demand_Node_22__(118.8, 136.8]', 'flow_Link_32__flow_Link_32__(-54.0, -39.6]']",class__0.0,0.084,0.995,0.477,0.084
"['demand_Node_22__demand_Node_22__(118.8, 136.8]', 'flow_Link_32__flow_Link_32__(-547.2, -522.0]']",class__1.0,0.022,1.0,0.573,0.022
"['demand_Node_22__demand_Node_22__(118.8, 136.8]', 'flow_Link_32__flow_Link_32__(-579.601, -547.2]']",class__1.0,0.044,1.0,0.586,0.044
"['demand_Node_22__demand_Node_22__(136.8, 151.2]', 'flow_Link_32__flow_Link_32__(-39.6, 3.6]']",class__0.0,0.0,0.267,-0.524,0.001
"['demand_Node_22__demand_Node_22__(136.8, 151.2]', 'flow_Link_32__flow_Link_32__(-522.0, -54.0]']",class__0.0,0.066,1.0,0.471,0.066
"['demand_Node_22__demand_Node_22__(136.8, 151.2]', 'flow_Link_32__flow_Link_32__(-54.0, -39.6]']",class__0.0,0.026,0.991,0.446,0.026
"['demand_Node_22__demand_Node_22__(136.8, 151.2]', 'flow_Link_32__flow_Link_32__(-547.2, -522.0]']",class__1.0,0.01,1.0,0.566,0.01
"['demand_Node_22__demand_Node_22__(136.8, 151.2]', 'flow_Link_32__flow_Link_32__(-579.601, -547.2]']",class__1.0,0.064,1.0,0.599,0.064
"['demand_Node_22__demand_Node_22__(82.8, 118.8]', 'flow_Link_32__flow_Link_32__(-39.6, 3.6]']",class__0.0,0.052,0.915,0.411,0.057
"['demand_Node_22__demand_Node_22__(82.8, 118.8]', 'flow_Link_32__flow_Link_32__(-522.0, -54.0]']",class__0.0,0.006,1.0,0.442,0.006
"['demand_Node_22__demand_Node_22__(82.8, 118.8]', 'flow_Link_32__flow_Link_32__(-54.0, -39.6]']",class__0.0,0.077,1.0,0.476,0.077
"['demand_Node_22__demand_Node_22__(82.8, 118.8]', 'flow_Link_32__flow_Link_32__(-547.2, -522.0]']",class__1.0,0.059,1.0,0.595,0.059
"['demand_Node_22__demand_Node_22__(82.8, 118.8]', 'flow_Link_32__flow_Link_32__(-579.601, -547.2]']",class__1.0,0.013,1.0,0.567,0.013
"['demand_Node_22__demand_Node_22__(118.8, 136.8]', 'pressure_Node_10__pressure_Node_10__(48.012, 61.122]']",class__0.0,0.0,0.0,-1.0,0.008
"['demand_Node_22__demand_Node_22__(118.8, 136.8]', 'pressure_Node_10__pressure_Node_10__(61.122, 63.248]']",class__0.0,0.007,0.115,-0.805,0.062
"['demand_Node_22__demand_Node_22__(118.8, 136.8]', 'pressure_Node_10__pressure_Node_10__(63.248, 64.84]']",class__0.0,0.096,0.92,0.437,0.105
"['demand_Node_22__demand_Node_22__(118.8, 136.8]', 'pressure_Node_10__pressure_Node_10__(64.84, 66.914]']",class__0.0,0.034,1.0,0.455,0.034
"['demand_Node_22__demand_Node_22__(136.8, 151.2]', 'pressure_Node_10__pressure_Node_10__(48.012, 61.122]']",class__1.0,0.036,0.986,0.575,0.036
"['demand_Node_22__demand_Node_22__(136.8, 151.2]', 'pressure_Node_10__pressure_Node_10__(61.122, 63.248]']",class__0.0,0.046,0.535,-0.048,0.085
"['demand_Node_22__demand_Node_22__(136.8, 151.2]', 'pressure_Node_10__pressure_Node_10__(63.248, 64.84]']",class__0.0,0.046,0.998,0.46,0.046
"['demand_Node_22__demand_Node_22__(136.8, 151.2]', 'pressure_Node_10__pressure_Node_10__(64.84, 66.914]']",class__0.0,0.0,1.0,0.44,0.0
"['demand_Node_22__demand_Node_22__(82.8, 118.8]', 'pressure_Node_10__pressure_Node_10__(48.012, 61.122]']",class__1.0,0.005,1.0,0.563,0.005
"['demand_Node_22__demand_Node_22__(82.8, 118.8]', 'pressure_Node_10__pressure_Node_10__(63.248, 64.84]']",class__0.0,0.011,0.244,-0.576,0.043
"['demand_Node_22__demand_Node_22__(82.8, 118.8]', 'pressure_Node_10__pressure_Node_10__(64.84, 66.914]']",class__0.0,0.1,0.752,0.294,0.133
"['demand_Node_22__demand_Node_22__(118.8, 136.8]', 'demand_Node_24__demand_Node_24__(154.8, 219.6]']",class__0.0,0.021,0.684,0.187,0.031
"['demand_Node_22__demand_Node_22__(118.8, 136.8]', 'demand_Node_24__demand_Node_24__(219.6, 248.4]']",class__0.0,0.076,0.664,0.177,0.114
"['demand_Node_22__demand_Node_22__(118.8, 136.8]', 'demand_Node_24__demand_Node_24__(248.4, 280.8]']",class__0.0,0.039,0.637,0.128,0.061
