antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,f1
"{'flow_Link_17_flow_Link_17_bin2', 'flow_Link_16_flow_Link_16_bin0', 'flow_Link_7_flow_Link_7_bin0'}","{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_6_flow_Link_6_bin0', 'leak_label=0.0'}",0.216324200913242,0.3926940639269406,0.2046232876712329,0.9459102902374671,2.408771553046573,1.0,0.11967405808886389,11.227753647399503,0.746291550230029,0.505998588567396,0.9109349891880097,0.733492935816408,0.33646175504458004
"{'flow_Link_17_flow_Link_17_bin2', 'flow_Link_16_flow_Link_16_bin0'}","{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_6_flow_Link_6_bin0', 'flow_Link_7_flow_Link_7_bin0', 'leak_label=0.0'}",0.216324200913242,0.3926940639269406,0.2046232876712329,0.9459102902374671,2.408771553046573,1.0,0.11967405808886389,11.227753647399503,0.746291550230029,0.505998588567396,0.9109349891880097,0.733492935816408,0.33646175504458004
"{'flow_Link_17_flow_Link_17_bin2', 'flow_Link_4_flow_Link_4_bin0', 'flow_Link_16_flow_Link_16_bin0'}","{'flow_Link_7_flow_Link_7_bin0', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_5_flow_Link_5_bin0', 'leak_label=0.0'}",0.216324200913242,0.3447488584474886,0.2046232876712329,0.9459102902374671,2.7437662723444407,1.0,0.13004576635182752,12.114155251141568,0.8109698803686558,0.5740592473979184,0.9174519411986432,0.7697266682975414,0.33646175504458004
"{'flow_Link_17_flow_Link_17_bin2', 'flow_Link_16_flow_Link_16_bin0', 'flow_Link_7_flow_Link_7_bin0'}","{'flow_Link_4_flow_Link_4_bin0', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_5_flow_Link_5_bin0', 'leak_label=0.0'}",0.216324200913242,0.30856164383561646,0.2046232876712329,0.9459102902374671,3.0655472225232003,1.0,0.13787393663601677,12.783177413965937,0.8597866200209052,0.6389235430404563,0.9217721879610717,0.8045311717558035,0.33646175504458004
"{'flow_Link_17_flow_Link_17_bin2', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_16_flow_Link_16_bin0'}","{'flow_Link_4_flow_Link_4_bin0', 'flow_Link_7_flow_Link_7_bin0', 'flow_Link_5_flow_Link_5_bin0', 'leak_label=0.0'}",0.216324200913242,0.30856164383561646,0.2046232876712329,0.9459102902374671,3.0655472225232003,1.0,0.13787393663601677,12.783177413965937,0.8597866200209052,0.6389235430404563,0.9217721879610717,0.8045311717558035,0.33646175504458004
"{'flow_Link_17_flow_Link_17_bin2', 'flow_Link_16_flow_Link_16_bin0'}","{'flow_Link_6_flow_Link_6_bin0', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_5_flow_Link_5_bin0', 'leak_label=0.0'}",0.216324200913242,0.3447488584474886,0.2046232876712329,0.9459102902374671,2.7437662723444407,1.0,0.13004576635182752,12.114155251141568,0.8109698803686558,0.5740592473979184,0.9174519411986432,0.7697266682975414,0.33646175504458004
"{'flow_Link_17_flow_Link_17_bin2', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_16_flow_Link_16_bin0'}","{'flow_Link_6_flow_Link_6_bin0', 'flow_Link_5_flow_Link_5_bin0', 'leak_label=0.0'}",0.216324200913242,0.3447488584474886,0.2046232876712329,0.9459102902374671,2.7437662723444407,1.0,0.13004576635182752,12.114155251141568,0.8109698803686558,0.5740592473979184,0.9174519411986432,0.7697266682975414,0.33646175504458004
"{'flow_Link_17_flow_Link_17_bin2', 'flow_Link_4_flow_Link_4_bin0', 'flow_Link_16_flow_Link_16_bin0'}","{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_5_flow_Link_5_bin0', 'leak_label=0.0'}",0.216324200913242,0.3447488584474886,0.2046232876712329,0.9459102902374671,2.7437662723444407,1.0,0.13004576635182752,12.114155251141568,0.8109698803686558,0.5740592473979184,0.9174519411986432,0.7697266682975414,0.33646175504458004
"{'flow_Link_17_flow_Link_17_bin2', 'flow_Link_16_flow_Link_16_bin0', 'flow_Link_5_flow_Link_5_bin0'}","{'flow_Link_4_flow_Link_4_bin0', 'flow_Link_6_flow_Link_6_bin0', 'flow_Link_7_flow_Link_7_bin0', 'leak_label=0.0'}",0.216324200913242,0.30856164383561646,0.2046232876712329,0.9459102902374671,3.0655472225232003,1.0,0.13787393663601677,12.783177413965937,0.8597866200209052,0.6389235430404563,0.9217721879610717,0.8045311717558035,0.33646175504458004
"{'flow_Link_17_flow_Link_17_bin2', 'flow_Link_16_flow_Link_16_bin0'}","{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_7_flow_Link_7_bin0', 'flow_Link_5_flow_Link_5_bin0', 'leak_label=0.0'}",0.216324200913242,0.3447488584474886,0.2046232876712329,0.9459102902374671,2.7437662723444407,1.0,0.13004576635182752,12.114155251141568,0.8109698803686558,0.5740592473979184,0.9174519411986432,0.7697266682975414,0.33646175504458004
"{'flow_Link_17_flow_Link_17_bin2', 'flow_Link_16_flow_Link_16_bin0', 'flow_Link_7_flow_Link_7_bin0'}","{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_5_flow_Link_5_bin0', 'leak_label=0.0'}",0.216324200913242,0.3447488584474886,0.2046232876712329,0.9459102902374671,2.7437662723444407,1.0,0.13004576635182752,12.114155251141568,0.8109698803686558,0.5740592473979184,0.9174519411986432,0.7697266682975414,0.33646175504458004
"{'flow_Link_17_flow_Link_17_bin2', 'flow_Link_4_flow_Link_4_bin0', 'flow_Link_16_flow_Link_16_bin0'}","{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_7_flow_Link_7_bin0', 'flow_Link_5_flow_Link_5_bin0', 'leak_label=0.0'}",0.216324200913242,0.3447488584474886,0.2046232876712329,0.9459102902374671,2.7437662723444407,1.0,0.13004576635182752,12.114155251141568,0.8109698803686558,0.5740592473979184,0.9174519411986432,0.7697266682975414,0.33646175504458004
"{'flow_Link_17_flow_Link_17_bin2', 'flow_Link_16_flow_Link_16_bin0', 'flow_Link_5_flow_Link_5_bin0'}","{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_7_flow_Link_7_bin0', 'leak_label=0.0'}",0.216324200913242,0.5030251141552512,0.2046232876712329,0.9459102902374671,1.8804434681675277,1.0,0.09580678181230584,9.187974718788295,0.5974543928991174,0.39753825681969396,0.8911620862478952,0.6763478604256665,0.33646175504458004
"{'flow_Link_17_flow_Link_17_bin2', 'flow_Link_16_flow_Link_16_bin0'}","{'flow_Link_6_flow_Link_6_bin0', 'flow_Link_7_flow_Link_7_bin0', 'flow_Link_5_flow_Link_5_bin0', 'leak_label=0.0'}",0.216324200913242,0.3447488584474886,0.2046232876712329,0.9459102902374671,2.7437662723444407,1.0,0.13004576635182752,12.114155251141568,0.8109698803686558,0.5740592473979184,0.9174519411986432,0.7697266682975414,0.33646175504458004
"{'flow_Link_17_flow_Link_17_bin2', 'flow_Link_16_flow_Link_16_bin0'}","{'flow_Link_4_flow_Link_4_bin0', 'flow_Link_7_flow_Link_7_bin0', 'flow_Link_5_flow_Link_5_bin0', 'flow_Link_6_flow_Link_6_bin0', 'leak_label=0.0'}",0.216324200913242,0.30856164383561646,0.2046232876712329,0.9459102902374671,3.0655472225232003,1.0,0.13787393663601677,12.783177413965937,0.8597866200209052,0.6389235430404563,0.9217721879610717,0.8045311717558035,0.33646175504458004
"{'flow_Link_17_flow_Link_17_bin2', 'flow_Link_16_flow_Link_16_bin0', 'flow_Link_7_flow_Link_7_bin0'}","{'flow_Link_6_flow_Link_6_bin0', 'flow_Link_5_flow_Link_5_bin0', 'leak_label=0.0'}",0.216324200913242,0.3447488584474886,0.2046232876712329,0.9459102902374671,2.7437662723444407,1.0,0.13004576635182752,12.114155251141568,0.8109698803686558,0.5740592473979184,0.9174519411986432,0.7697266682975414,0.33646175504458004
"{'flow_Link_17_flow_Link_17_bin2', 'flow_Link_16_flow_Link_16_bin0', 'flow_Link_7_flow_Link_7_bin0'}","{'flow_Link_4_flow_Link_4_bin0', 'flow_Link_6_flow_Link_6_bin0', 'flow_Link_5_flow_Link_5_bin0', 'leak_label=0.0'}",0.216324200913242,0.30856164383561646,0.2046232876712329,0.9459102902374671,3.0655472225232003,1.0,0.13787393663601677,12.783177413965937,0.8597866200209052,0.6389235430404563,0.9217721879610717,0.8045311717558035,0.33646175504458004
"{'flow_Link_17_flow_Link_17_bin2', 'flow_Link_6_flow_Link_6_bin0', 'flow_Link_16_flow_Link_16_bin0'}","{'flow_Link_7_flow_Link_7_bin0', 'flow_Link_5_flow_Link_5_bin0', 'leak_label=0.0'}",0.216324200913242,0.3447488584474886,0.2046232876712329,0.9459102902374671,2.7437662723444407,1.0,0.13004576635182752,12.114155251141568,0.8109698803686558,0.5740592473979184,0.9174519411986432,0.7697266682975414,0.33646175504458004
"{'flow_Link_17_flow_Link_17_bin2', 'flow_Link_16_flow_Link_16_bin0', 'flow_Link_5_flow_Link_5_bin0'}","{'flow_Link_6_flow_Link_6_bin0', 'flow_Link_7_flow_Link_7_bin0', 'leak_label=0.0'}",0.216324200913242,0.3926940639269406,0.2046232876712329,0.9459102902374671,2.408771553046573,1.0,0.11967405808886389,11.227753647399503,0.746291550230029,0.505998588567396,0.9109349891880097,0.733492935816408,0.33646175504458004
"{'flow_Link_17_flow_Link_17_bin2', 'flow_Link_6_flow_Link_6_bin0', 'flow_Link_16_flow_Link_16_bin0'}","{'flow_Link_4_flow_Link_4_bin0', 'flow_Link_7_flow_Link_7_bin0', 'flow_Link_5_flow_Link_5_bin0', 'leak_label=0.0'}",0.216324200913242,0.30856164383561646,0.2046232876712329,0.9459102902374671,3.0655472225232003,1.0,0.13787393663601677,12.783177413965937,0.8597866200209052,0.6389235430404563,0.9217721879610717,0.8045311717558035,0.33646175504458004
"{'flow_Link_17_flow_Link_17_bin2', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_16_flow_Link_16_bin0'}","{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_5_flow_Link_5_bin0', 'leak_label=0.0'}",0.216324200913242,0.3447488584474886,0.2046232876712329,0.9459102902374671,2.7437662723444407,1.0,0.13004576635182752,12.114155251141568,0.8109698803686558,0.5740592473979184,0.9174519411986432,0.7697266682975414,0.33646175504458004
"{'flow_Link_17_flow_Link_17_bin2', 'flow_Link_6_flow_Link_6_bin0', 'flow_Link_16_flow_Link_16_bin0'}","{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_5_flow_Link_5_bin0', 'leak_label=0.0'}",0.216324200913242,0.3447488584474886,0.2046232876712329,0.9459102902374671,2.7437662723444407,1.0,0.13004576635182752,12.114155251141568,0.8109698803686558,0.5740592473979184,0.9174519411986432,0.7697266682975414,0.33646175504458004
"{'flow_Link_17_flow_Link_17_bin2', 'flow_Link_4_flow_Link_4_bin0', 'flow_Link_16_flow_Link_16_bin0'}","{'flow_Link_6_flow_Link_6_bin0', 'flow_Link_7_flow_Link_7_bin0', 'flow_Link_5_flow_Link_5_bin0', 'leak_label=0.0'}",0.216324200913242,0.3447488584474886,0.2046232876712329,0.9459102902374671,2.7437662723444407,1.0,0.13004576635182752,12.114155251141568,0.8109698803686558,0.5740592473979184,0.9174519411986432,0.7697266682975414,0.33646175504458004
"{'flow_Link_17_flow_Link_17_bin2', 'flow_Link_16_flow_Link_16_bin0', 'flow_Link_5_flow_Link_5_bin0'}","{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_4_flow_Link_4_bin0', 'flow_Link_15_flow_Link_15_bin2', 'leak_label=0.0'}",0.216324200913242,0.30856164383561646,0.2046232876712329,0.9459102902374671,3.0655472225232003,1.0,0.13787393663601677,12.783177413965937,0.8597866200209052,0.6389235430404563,0.9217721879610717,0.8045311717558035,0.33646175504458004
"{'flow_Link_17_flow_Link_17_bin2', 'flow_Link_16_flow_Link_16_bin0'}","{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_5_flow_Link_5_bin0', 'leak_label=0.0'}",0.216324200913242,0.3447488584474886,0.2046232876712329,0.9459102902374671,2.7437662723444407,1.0,0.13004576635182752,12.114155251141568,0.8109698803686558,0.5740592473979184,0.9174519411986432,0.7697266682975414,0.33646175504458004
"{'flow_Link_17_flow_Link_17_bin2', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_16_flow_Link_16_bin0'}","{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_4_flow_Link_4_bin0', 'flow_Link_5_flow_Link_5_bin0', 'leak_label=0.0'}",0.216324200913242,0.30856164383561646,0.2046232876712329,0.9459102902374671,3.0655472225232003,1.0,0.13787393663601677,12.783177413965937,0.8597866200209052,0.6389235430404563,0.9217721879610717,0.8045311717558035,0.33646175504458004
"{'flow_Link_17_flow_Link_17_bin2', 'flow_Link_16_flow_Link_16_bin0'}","{'flow_Link_4_flow_Link_4_bin0', 'flow_Link_5_flow_Link_5_bin0', 'flow_Link_29_flow_Link_29_bin0', 'flow_Link_15_flow_Link_15_bin2', 'leak_label=0.0'}",0.216324200913242,0.30856164383561646,0.2046232876712329,0.9459102902374671,3.0655472225232003,1.0,0.13787393663601677,12.783177413965937,0.8597866200209052,0.6389235430404563,0.9217721879610717,0.8045311717558035,0.33646175504458004
"{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_15_flow_Link_15_bin2'}","{'flow_Link_5_flow_Link_5_bin1', 'leak_label=0.0'}",0.2457191780821918,0.21552511415525114,0.20953196347031963,0.8527293844367014,3.956519813382153,1.0,0.15657330956402077,5.3267577027786155,0.990682253240495,0.8324263038548755,0.812268540114305,0.9124610905234355,0.33640320733104234
"{'flow_Link_28_flow_Link_28_bin1', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_15_flow_Link_15_bin2'}","{'flow_Link_5_flow_Link_5_bin1', 'leak_label=0.0'}",0.2457191780821918,0.21552511415525114,0.20953196347031963,0.8527293844367014,3.956519813382153,1.0,0.15657330956402077,5.3267577027786155,0.990682253240495,0.8324263038548755,0.812268540114305,0.9124610905234355,0.33640320733104234
"{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_15_flow_Link_15_bin2'}","{'flow_Link_5_flow_Link_5_bin1', 'flow_Link_28_flow_Link_28_bin1', 'leak_label=0.0'}",0.2457191780821918,0.21552511415525114,0.20953196347031963,0.8527293844367014,3.956519813382153,1.0,0.15657330956402077,5.3267577027786155,0.990682253240495,0.8324263038548755,0.812268540114305,0.9124610905234355,0.33640320733104234
"{'flow_Link_28_flow_Link_28_bin1', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_15_flow_Link_15_bin2'}","{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_5_flow_Link_5_bin1', 'leak_label=0.0'}",0.2457191780821918,0.21552511415525114,0.20953196347031963,0.8527293844367014,3.956519813382153,1.0,0.15657330956402077,5.3267577027786155,0.990682253240495,0.8324263038548755,0.812268540114305,0.9124610905234355,0.33640320733104234
"{'flow_Link_28_flow_Link_28_bin1', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_15_flow_Link_15_bin2'}","{'flow_Link_5_flow_Link_5_bin1', 'flow_Link_16_flow_Link_16_bin1', 'leak_label=0.0'}",0.2457191780821918,0.21541095890410958,0.20947488584474885,0.8524970963995354,3.957538189962867,1.0,0.15654428207293425,5.319143026642218,0.9907684789702067,0.8323882966659106,0.8119997911334105,0.9124700638330481,0.33631156930126
"{'flow_Link_28_flow_Link_28_bin1', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_15_flow_Link_15_bin2'}","{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_5_flow_Link_5_bin1', 'flow_Link_16_flow_Link_16_bin1', 'leak_label=0.0'}",0.2457191780821918,0.21541095890410958,0.20947488584474885,0.8524970963995354,3.957538189962867,1.0,0.15654428207293425,5.319143026642218,0.9907684789702067,0.8323882966659106,0.8119997911334105,0.9124700638330481,0.33631156930126
"{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_15_flow_Link_15_bin2'}","{'flow_Link_5_flow_Link_5_bin1', 'flow_Link_16_flow_Link_16_bin1', 'leak_label=0.0'}",0.2457191780821918,0.21541095890410958,0.20947488584474885,0.8524970963995354,3.957538189962867,1.0,0.15654428207293425,5.319143026642218,0.9907684789702067,0.8323882966659106,0.8119997911334105,0.9124700638330481,0.33631156930126
"{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_15_flow_Link_15_bin2'}","{'flow_Link_5_flow_Link_5_bin1', 'flow_Link_28_flow_Link_28_bin1', 'flow_Link_16_flow_Link_16_bin1', 'leak_label=0.0'}",0.2457191780821918,0.21541095890410958,0.20947488584474885,0.8524970963995354,3.957538189962867,1.0,0.15654428207293425,5.319143026642218,0.9907684789702067,0.8323882966659106,0.8119997911334105,0.9124700638330481,0.33631156930126
"{'flow_Link_5_flow_Link_5_bin1', 'flow_Link_28_flow_Link_28_bin1'}","{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_17_flow_Link_17_bin1', 'leak_label=0.0'}",0.21552511415525114,0.24001141552511415,0.20382420091324202,0.9457097457627119,3.940269856305045,1.0,0.15209571318362838,13.998618999888649,0.95122264497118,0.8097505668934243,0.9285643819573949,0.8974684281726759,0.33536814425244177
"{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_5_flow_Link_5_bin1', 'flow_Link_28_flow_Link_28_bin1'}","{'flow_Link_4_flow_Link_4_bin1', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_17_flow_Link_17_bin1', 'leak_label=0.0'}",0.21552511415525114,0.24001141552511415,0.20382420091324202,0.9457097457627119,3.940269856305045,1.0,0.15209571318362838,13.998618999888649,0.95122264497118,0.8097505668934243,0.9285643819573949,0.8974684281726759,0.33536814425244177
"{'flow_Link_5_flow_Link_5_bin1', 'flow_Link_28_flow_Link_28_bin1', 'flow_Link_4_flow_Link_4_bin1'}","{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_17_flow_Link_17_bin1', 'leak_label=0.0'}",0.21552511415525114,0.3436073059360731,0.20382420091324202,0.9457097457627119,2.7522981305253675,1.0,0.12976819707679157,12.09043323309947,0.8115840024202206,0.5736546184738956,0.9172899778924098,0.769449557266738,0.33536814425244177
"{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_5_flow_Link_5_bin1', 'flow_Link_28_flow_Link_28_bin1'}","{'flow_Link_15_flow_Link_15_bin2', 'flow_Link_17_flow_Link_17_bin1', 'leak_label=0.0'}",0.21552511415525114,0.3436073059360731,0.20382420091324202,0.9457097457627119,2.7522981305253675,1.0,0.12976819707679157,12.09043323309947,0.8115840024202206,0.5736546184738956,0.9172899778924098,0.769449557266738,0.33536814425244177
"{'flow_Link_5_flow_Link_5_bin1', 'flow_Link_28_flow_Link_28_bin1'}","{'flow_Link_4_flow_Link_4_bin1', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_17_flow_Link_17_bin1', 'leak_label=0.0'}",0.21552511415525114,0.24001141552511415,0.20382420091324202,0.9457097457627119,3.940269856305045,1.0,0.15209571318362838,13.998618999888649,0.95122264497118,0.8097505668934243,0.9285643819573949,0.8974684281726759,0.33536814425244177
"{'flow_Link_5_flow_Link_5_bin1', 'flow_Link_28_flow_Link_28_bin1', 'flow_Link_4_flow_Link_4_bin1'}","{'flow_Link_15_flow_Link_15_bin2', 'flow_Link_17_flow_Link_17_bin1', 'leak_label=0.0'}",0.21552511415525114,0.3436073059360731,0.20382420091324202,0.9457097457627119,2.7522981305253675,1.0,0.12976819707679157,12.09043323309947,0.8115840024202206,0.5736546184738956,0.9172899778924098,0.769449557266738,0.33536814425244177
"{'flow_Link_5_flow_Link_5_bin1', 'flow_Link_28_flow_Link_28_bin1'}","{'flow_Link_15_flow_Link_15_bin2', 'flow_Link_17_flow_Link_17_bin1', 'leak_label=0.0'}",0.21552511415525114,0.3436073059360731,0.20382420091324202,0.9457097457627119,2.7522981305253675,1.0,0.12976819707679157,12.09043323309947,0.8115840024202206,0.5736546184738956,0.9172899778924098,0.769449557266738,0.33536814425244177
"{'flow_Link_5_flow_Link_5_bin1', 'flow_Link_28_flow_Link_28_bin1'}","{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_17_flow_Link_17_bin1', 'leak_label=0.0'}",0.21552511415525114,0.3436073059360731,0.20382420091324202,0.9457097457627119,2.7522981305253675,1.0,0.12976819707679157,12.09043323309947,0.8115840024202206,0.5736546184738956,0.9172899778924098,0.769449557266738,0.33536814425244177
"{'flow_Link_5_flow_Link_5_bin1', 'flow_Link_28_flow_Link_28_bin1', 'flow_Link_16_flow_Link_16_bin1'}","{'flow_Link_15_flow_Link_15_bin2', 'flow_Link_17_flow_Link_17_bin1', 'leak_label=0.0'}",0.21541095890410958,0.3436073059360731,0.20376712328767124,0.945945945945946,2.7529855436832182,1.0,0.129750344029524,12.14326484018267,0.8115815509966536,0.573586118251928,0.9176498237367804,0.7694846008799497,0.3353057199211046
"{'flow_Link_5_flow_Link_5_bin1', 'flow_Link_28_flow_Link_28_bin1', 'flow_Link_16_flow_Link_16_bin1'}","{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_17_flow_Link_17_bin1', 'leak_label=0.0'}",0.21541095890410958,0.3436073059360731,0.20376712328767124,0.945945945945946,2.7529855436832182,1.0,0.129750344029524,12.14326484018267,0.8115815509966536,0.573586118251928,0.9176498237367804,0.7694846008799497,0.3353057199211046
"{'flow_Link_5_flow_Link_5_bin1', 'flow_Link_28_flow_Link_28_bin1', 'flow_Link_16_flow_Link_16_bin1'}","{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_17_flow_Link_17_bin1', 'leak_label=0.0'}",0.21541095890410958,0.24001141552511415,0.20376712328767124,0.945945945945946,3.941253976925797,1.0,0.1520660341214737,14.059788812785415,0.9511650142379081,0.8097074166477659,0.9288751763404413,0.8974676222000837,0.3353057199211046
"{'flow_Link_5_flow_Link_5_bin1', 'flow_Link_28_flow_Link_28_bin1', 'flow_Link_16_flow_Link_16_bin1'}","{'flow_Link_4_flow_Link_4_bin1', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_17_flow_Link_17_bin1', 'leak_label=0.0'}",0.21541095890410958,0.24001141552511415,0.20376712328767124,0.945945945945946,3.941253976925797,1.0,0.1520660341214737,14.059788812785415,0.9511650142379081,0.8097074166477659,0.9288751763404413,0.8974676222000837,0.3353057199211046
"{'flow_Link_5_flow_Link_5_bin1', 'flow_Link_28_flow_Link_28_bin1', 'flow_Link_4_flow_Link_4_bin1'}","{'flow_Link_17_flow_Link_17_bin1', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_16_flow_Link_16_bin1', 'leak_label=0.0'}",0.21552511415525114,0.2884703196347032,0.20376712328767124,0.9454449152542374,3.277442602939105,1.0,0.14159452471800005,13.042408121647398,0.8857951562464332,0.6787072243346006,0.9233270427766915,0.8259080531949857,0.3352742299023291
"{'flow_Link_5_flow_Link_5_bin1', 'flow_Link_28_flow_Link_28_bin1'}","{'flow_Link_16_flow_Link_16_bin1', 'flow_Link_29_flow_Link_29_bin0', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_17_flow_Link_17_bin1', 'leak_label=0.0'}",0.21552511415525114,0.23904109589041095,0.20376712328767124,0.9454449152542374,3.9551563790005346,1.0,0.1522477638080941,13.948450591834035,0.9524403009166413,0.8124715521165224,0.9283074493890069,0.8989402226700987,0.3352742299023291
"{'flow_Link_5_flow_Link_5_bin1', 'flow_Link_28_flow_Link_28_bin1'}","{'flow_Link_17_flow_Link_17_bin1', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_16_flow_Link_16_bin1', 'leak_label=0.0'}",0.21552511415525114,0.2884703196347032,0.20376712328767124,0.9454449152542374,3.277442602939105,1.0,0.14159452471800005,13.042408121647398,0.8857951562464332,0.6787072243346006,0.9233270427766915,0.8259080531949857,0.3352742299023291
"{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_5_flow_Link_5_bin1', 'flow_Link_28_flow_Link_28_bin1'}","{'flow_Link_17_flow_Link_17_bin1', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_16_flow_Link_16_bin1', 'leak_label=0.0'}",0.21552511415525114,0.2884703196347032,0.20376712328767124,0.9454449152542374,3.277442602939105,1.0,0.14159452471800005,13.042408121647398,0.8857951562464332,0.6787072243346006,0.9233270427766915,0.8259080531949857,0.3352742299023291
"{'flow_Link_5_flow_Link_5_bin1', 'flow_Link_28_flow_Link_28_bin1', 'flow_Link_4_flow_Link_4_bin1'}","{'flow_Link_17_flow_Link_17_bin1', 'flow_Link_29_flow_Link_29_bin0', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_16_flow_Link_16_bin1', 'leak_label=0.0'}",0.21552511415525114,0.2884703196347032,0.20376712328767124,0.9454449152542374,3.277442602939105,1.0,0.14159452471800005,13.042408121647398,0.8857951562464332,0.6787072243346006,0.9233270427766915,0.8259080531949857,0.3352742299023291
"{'flow_Link_5_flow_Link_5_bin1', 'flow_Link_28_flow_Link_28_bin1'}","{'flow_Link_17_flow_Link_17_bin1', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_16_flow_Link_16_bin1', 'leak_label=0.0'}",0.21552511415525114,0.23904109589041095,0.20376712328767124,0.9454449152542374,3.9551563790005346,1.0,0.1522477638080941,13.948450591834035,0.9524403009166413,0.8124715521165224,0.9283074493890069,0.8989402226700987,0.3352742299023291
"{'flow_Link_5_flow_Link_5_bin1', 'flow_Link_28_flow_Link_28_bin1'}","{'flow_Link_17_flow_Link_17_bin1', 'flow_Link_29_flow_Link_29_bin0', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_16_flow_Link_16_bin1', 'leak_label=0.0'}",0.21552511415525114,0.2884703196347032,0.20376712328767124,0.9454449152542374,3.277442602939105,1.0,0.14159452471800005,13.042408121647398,0.8857951562464332,0.6787072243346006,0.9233270427766915,0.8259080531949857,0.3352742299023291
"{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_5_flow_Link_5_bin1', 'flow_Link_28_flow_Link_28_bin1'}","{'flow_Link_17_flow_Link_17_bin1', 'flow_Link_4_flow_Link_4_bin1', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_16_flow_Link_16_bin1', 'leak_label=0.0'}",0.21552511415525114,0.23904109589041095,0.20376712328767124,0.9454449152542374,3.9551563790005346,1.0,0.1522477638080941,13.948450591834035,0.9524403009166413,0.8124715521165224,0.9283074493890069,0.8989402226700987,0.3352742299023291
"{'flow_Link_29_flow_Link_29_bin0', 'flow_Link_5_flow_Link_5_bin1'}","{'flow_Link_28_flow_Link_28_bin1', 'flow_Link_15_flow_Link_15_bin2', 'flow_Link_17_flow_Link_17_bin1', 'leak_label=0.0'}",0.21723744292237443,0.3436073059360731,0.20382420091324202,0.9382553862322649,2.7306037154135017,1.0,0.1291798284022435,10.630768483435352,0.8096716100609047,0.5709032773780977,0.9059334231990679,0.7657223775015145,0.3348963706274032
