antecedents,consequent,support,confidence,zhangs_metric,rule_coverage
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_16__(57.642, 61.064]']",class__0,0.041,0.926,0.413,0.044
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_16__(61.064, 63.215]']",class__0,0.098,1.0,0.488,0.098
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_4__(63.699, 65.339]']",class__0,0.046,1.0,0.461,0.046
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_4__(65.339, 66.449]']",class__0,0.093,1.0,0.485,0.093
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_4__(66.449, 67.752]']",class__0,0.0,0.0,-1.0,0.052
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_12__(60.775, 62.962]']",class__0,0.061,1.0,0.468,0.061
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_12__(62.962, 64.608]']",class__0,0.078,1.0,0.477,0.078
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_12__(64.608, 66.806]']",class__0,0.0,0.0,-1.0,0.04
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_13__(60.227, 62.492]']",class__0,0.064,1.0,0.47,0.064
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_13__(62.492, 64.248]']",class__0,0.076,1.0,0.476,0.076
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_13__(64.248, 66.649]']",class__0,0.0,0.0,-1.0,0.038
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_5__(64.672, 65.933]']",class__0,0.088,1.0,0.482,0.088
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_5__(65.933, 67.476]']",class__0,0.0,0.0,-1.0,0.048
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_7__(61.997, 63.931]']",class__0,0.056,1.0,0.466,0.056
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_7__(63.931, 65.356]']",class__0,0.083,1.0,0.48,0.083
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_7__(65.356, 67.176]']",class__0,0.0,0.0,-1.0,0.044
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_11__(60.942, 63.105]']",class__0,0.06,1.0,0.468,0.06
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_11__(63.105, 64.718]']",class__0,0.08,1.0,0.478,0.08
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_11__(64.718, 66.857]']",class__0,0.0,0.0,-1.0,0.041
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_10__(61.122, 63.248]']",class__0,0.058,1.0,0.467,0.058
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_10__(63.248, 64.84]']",class__0,0.081,1.0,0.478,0.081
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_10__(64.84, 66.914]']",class__0,0.0,0.0,-1.0,0.042
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_6__(62.152, 64.055]']",class__0,0.055,1.0,0.465,0.055
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_6__(64.055, 65.45]']",class__0,0.084,1.0,0.48,0.084
"['pressure_Node_27__(59.402, 61.843]', 'pressure_Node_6__(65.45, 67.222]']",class__0,0.0,0.0,-1.0,0.045
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_26__(59.291, 61.719]']",class__0,0.011,0.978,0.432,0.011
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_26__(61.719, 64.371]']",class__0,0.175,0.926,0.487,0.189
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_18__(63.104, 64.914]']",class__0,0.0,0.0,-1.0,0.0
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_18__(64.914, 66.153]']",class__0,0.088,0.984,0.473,0.089
"['pressure_Node_32__(51.31, 58.955]', 'pressure_Node_30__(48.179, 57.483]']",class__1,0.146,0.869,0.594,0.168
"['pressure_Node_32__(51.31, 58.955]', 'pressure_Node_30__(61.222, 64.274]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_32__(58.955, 61.473]', 'pressure_Node_30__(48.179, 57.483]']",class__1,0.028,1.0,0.576,0.028
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_30__(57.483, 61.222]']",class__0,0.0,0.0,-1.0,0.012
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_30__(61.222, 64.274]']",class__0,0.187,0.99,0.535,0.189
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_24__(62.535, 64.984]']",class__0,0.182,0.928,0.493,0.196
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_25__(52.373, 59.411]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_25__(61.795, 64.446]']",class__0,0.178,0.927,0.489,0.192
"['pressure_Node_32__(51.31, 58.955]', 'pressure_Node_31__(61.243, 64.288]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_31__(61.243, 64.288]']",class__0,0.187,0.99,0.535,0.189
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_19__(64.344, 65.895]']",class__0,0.0,0.0,-1.0,0.0
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_19__(65.895, 66.888]']",class__0,0.081,0.984,0.469,0.082
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_2__(69.612, 69.724]']",class__0,0.0,0.0,-1.0,0.001
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_2__(69.724, 69.791]']",class__0,0.074,0.988,0.468,0.075
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_2__(69.791, 69.855]']",class__0,0.113,1.0,0.496,0.113
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_14__(61.052, 63.218]']",class__0,0.086,1.0,0.481,0.086
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_14__(63.218, 65.816]']",class__0,0.101,1.0,0.489,0.101
"['pressure_Node_32__(51.31, 58.955]', 'pressure_Node_28__(23.641, 29.198]']",class__1,0.142,1.0,0.653,0.142
"['pressure_Node_32__(51.31, 58.955]', 'pressure_Node_28__(29.198, 62.325]']",class__0,0.048,0.914,0.408,0.052
"['pressure_Node_32__(51.31, 58.955]', 'pressure_Node_28__(62.325, 64.995]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_32__(58.955, 61.473]', 'pressure_Node_28__(23.641, 29.198]']",class__1,0.053,1.0,0.592,0.053
"['pressure_Node_32__(58.955, 61.473]', 'pressure_Node_28__(29.198, 62.325]']",class__0,0.117,0.872,0.413,0.134
"['pressure_Node_32__(58.955, 61.473]', 'pressure_Node_28__(62.325, 64.995]']",class__0,0.013,0.975,0.431,0.013
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_28__(23.641, 29.198]']",class__1,0.0,0.0,0.0,0.0
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_28__(29.198, 62.325]']",class__0,0.0,0.0,-1.0,0.012
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_28__(62.325, 64.995]']",class__0,0.186,0.99,0.535,0.188
"['pressure_Node_32__(51.31, 58.955]', 'pressure_Node_29__(24.883, 31.34]']",class__1,0.142,1.0,0.653,0.142
"['pressure_Node_32__(51.31, 58.955]', 'pressure_Node_29__(31.34, 61.893]']",class__0,0.048,0.914,0.408,0.052
"['pressure_Node_32__(51.31, 58.955]', 'pressure_Node_29__(61.893, 64.72]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_32__(58.955, 61.473]', 'pressure_Node_29__(24.883, 31.34]']",class__1,0.053,1.0,0.592,0.053
"['pressure_Node_32__(58.955, 61.473]', 'pressure_Node_29__(31.34, 61.893]']",class__0,0.117,0.873,0.413,0.134
"['pressure_Node_32__(58.955, 61.473]', 'pressure_Node_29__(61.893, 64.72]']",class__0,0.013,0.969,0.428,0.013
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_29__(24.883, 31.34]']",class__1,0.0,0.0,0.0,0.0
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_29__(31.34, 61.893]']",class__0,0.0,0.0,-1.0,0.012
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_29__(61.893, 64.72]']",class__0,0.186,0.991,0.535,0.188
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_15__(57.534, 60.977]']",class__0,0.0,0.0,-1.0,0.001
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_15__(63.149, 65.682]']",class__0,0.104,1.0,0.491,0.104
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_3__(65.474, 66.827]']",class__0,0.0,0.0,-1.0,0.001
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_3__(66.827, 67.591]']",class__0,0.071,0.99,0.467,0.072
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_1__nan']",class__0,0.187,0.929,0.497,0.201
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_17__(59.537, 62.27]']",class__0,0.0,0.0,-1.0,0.0
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_17__(62.27, 64.144]']",class__0,0.088,0.985,0.474,0.09
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_16__(57.642, 61.064]']",class__0,0.0,0.0,-1.0,0.0
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_16__(61.064, 63.215]']",class__0,0.081,0.983,0.469,0.082
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_4__(63.699, 65.339]']",class__0,0.0,0.0,-1.0,0.0
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_4__(65.339, 66.449]']",class__0,0.086,1.0,0.481,0.086
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_4__(66.449, 67.752]']",class__0,0.101,1.0,0.489,0.101
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_12__(60.775, 62.962]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_12__(62.962, 64.608]']",class__0,0.096,1.0,0.487,0.096
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_12__(64.608, 66.806]']",class__0,0.091,1.0,0.484,0.091
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_13__(60.227, 62.492]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_13__(62.492, 64.248]']",class__0,0.098,1.0,0.488,0.098
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_13__(64.248, 66.649]']",class__0,0.089,1.0,0.482,0.089
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_5__(64.672, 65.933]']",class__0,0.089,1.0,0.483,0.089
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_5__(65.933, 67.476]']",class__0,0.098,1.0,0.487,0.098
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_7__(61.997, 63.931]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_7__(63.931, 65.356]']",class__0,0.092,1.0,0.484,0.092
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_7__(65.356, 67.176]']",class__0,0.095,1.0,0.486,0.095
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_11__(60.942, 63.105]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_11__(63.105, 64.718]']",class__0,0.096,1.0,0.486,0.096
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_11__(64.718, 66.857]']",class__0,0.091,1.0,0.484,0.091
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_10__(61.122, 63.248]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_10__(63.248, 64.84]']",class__0,0.095,1.0,0.486,0.095
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_10__(64.84, 66.914]']",class__0,0.092,1.0,0.484,0.092
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_6__(62.152, 64.055]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_6__(64.055, 65.45]']",class__0,0.092,1.0,0.484,0.092
"['pressure_Node_32__(61.473, 64.32]', 'pressure_Node_6__(65.45, 67.222]']",class__0,0.095,1.0,0.486,0.095
"['pressure_Node_26__(52.355, 59.291]', 'pressure_Node_30__(48.179, 57.483]']",class__1,0.138,0.862,0.583,0.16
"['pressure_Node_26__(52.355, 59.291]', 'pressure_Node_30__(61.222, 64.274]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_26__(59.291, 61.719]', 'pressure_Node_30__(48.179, 57.483]']",class__1,0.035,1.0,0.581,0.035
"['pressure_Node_26__(59.291, 61.719]', 'pressure_Node_30__(61.222, 64.274]']",class__0,0.023,0.98,0.439,0.024
"['pressure_Node_26__(61.719, 64.371]', 'pressure_Node_30__(61.222, 64.274]']",class__0,0.175,0.991,0.528,0.177
"['pressure_Node_26__(59.291, 61.719]', 'pressure_Node_31__(61.243, 64.288]']",class__0,0.023,0.98,0.439,0.024
"['pressure_Node_26__(61.719, 64.371]', 'pressure_Node_31__(61.243, 64.288]']",class__0,0.175,0.991,0.528,0.177
"['pressure_Node_26__(52.355, 59.291]', 'pressure_Node_14__(63.218, 65.816]']",class__0,0.0,0.0,-1.0,0.019
"['pressure_Node_26__(59.291, 61.719]', 'pressure_Node_14__(63.218, 65.816]']",class__0,0.0,0.0,-1.0,0.046
"['pressure_Node_26__(61.719, 64.371]', 'pressure_Node_14__(63.218, 65.816]']",class__0,0.101,1.0,0.489,0.101
"['pressure_Node_26__(52.355, 59.291]', 'pressure_Node_28__(23.641, 29.198]']",class__1,0.134,1.0,0.647,0.134
"['pressure_Node_26__(52.355, 59.291]', 'pressure_Node_28__(29.198, 62.325]']",class__0,0.054,0.893,0.397,0.061
"['pressure_Node_26__(52.355, 59.291]', 'pressure_Node_28__(62.325, 64.995]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_26__(59.291, 61.719]', 'pressure_Node_28__(23.641, 29.198]']",class__1,0.06,1.0,0.596,0.06
"['pressure_Node_26__(59.291, 61.719]', 'pressure_Node_28__(29.198, 62.325]']",class__0,0.11,0.959,0.47,0.115
"['pressure_Node_26__(59.291, 61.719]', 'pressure_Node_28__(62.325, 64.995]']",class__0,0.024,0.976,0.437,0.024
"['pressure_Node_26__(61.719, 64.371]', 'pressure_Node_28__(23.641, 29.198]']",class__1,0.001,1.0,0.561,0.001
"['pressure_Node_26__(61.719, 64.371]', 'pressure_Node_28__(29.198, 62.325]']",class__0,0.0,0.0,-1.0,0.023
"['pressure_Node_26__(61.719, 64.371]', 'pressure_Node_28__(62.325, 64.995]']",class__0,0.175,0.991,0.528,0.177
"['pressure_Node_26__(52.355, 59.291]', 'pressure_Node_29__(24.883, 31.34]']",class__1,0.134,1.0,0.647,0.134
"['pressure_Node_26__(52.355, 59.291]', 'pressure_Node_29__(31.34, 61.893]']",class__0,0.054,0.893,0.397,0.061
"['pressure_Node_26__(59.291, 61.719]', 'pressure_Node_29__(24.883, 31.34]']",class__1,0.06,1.0,0.596,0.06
"['pressure_Node_26__(59.291, 61.719]', 'pressure_Node_29__(31.34, 61.893]']",class__0,0.11,0.96,0.47,0.115
"['pressure_Node_26__(59.291, 61.719]', 'pressure_Node_29__(61.893, 64.72]']",class__0,0.024,0.973,0.435,0.024
"['pressure_Node_26__(61.719, 64.371]', 'pressure_Node_29__(24.883, 31.34]']",class__1,0.001,1.0,0.561,0.001
"['pressure_Node_26__(61.719, 64.371]', 'pressure_Node_29__(31.34, 61.893]']",class__0,0.0,0.0,-1.0,0.023
"['pressure_Node_26__(61.719, 64.371]', 'pressure_Node_29__(61.893, 64.72]']",class__0,0.175,0.992,0.528,0.177
"['pressure_Node_26__(52.355, 59.291]', 'pressure_Node_15__(63.149, 65.682]']",class__0,0.0,0.0,-1.0,0.016
"['pressure_Node_26__(59.291, 61.719]', 'pressure_Node_15__(63.149, 65.682]']",class__0,0.0,0.0,-1.0,0.05
"['pressure_Node_26__(61.719, 64.371]', 'pressure_Node_15__(63.149, 65.682]']",class__0,0.104,1.0,0.491,0.104
"['pressure_Node_26__(59.291, 61.719]', 'pressure_Node_5__(65.933, 67.476]']",class__0,0.0,0.0,-1.0,0.043
"['pressure_Node_18__(63.104, 64.914]', 'pressure_Node_30__(48.179, 57.483]']",class__1,0.083,0.932,0.58,0.089
"['pressure_Node_18__(63.104, 64.914]', 'pressure_Node_30__(61.222, 64.274]']",class__0,0.0,0.0,-1.0,0.001
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_30__(57.483, 61.222]']",class__0,0.059,1.0,0.467,0.059
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_30__(61.222, 64.274]']",class__0,0.101,0.986,0.481,0.102
"['pressure_Node_18__(66.153, 67.58]', 'pressure_Node_30__(48.179, 57.483]']",class__1,0.053,1.0,0.592,0.053
"['pressure_Node_18__(66.153, 67.58]', 'pressure_Node_30__(61.222, 64.274]']",class__0,0.099,0.999,0.487,0.099
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_24__(62.535, 64.984]']",class__0,0.084,0.984,0.471,0.085
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_25__(61.795, 64.446]']",class__0,0.079,0.983,0.468,0.081
"['pressure_Node_18__(63.104, 64.914]', 'pressure_Node_31__(61.243, 64.288]']",class__0,0.0,0.0,-1.0,0.001
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_31__(61.243, 64.288]']",class__0,0.101,0.986,0.481,0.102
"['pressure_Node_18__(66.153, 67.58]', 'pressure_Node_31__(61.243, 64.288]']",class__0,0.099,0.999,0.487,0.099
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_2__(69.612, 69.724]']",class__0,0.0,0.017,-0.97,0.015
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_14__(61.052, 63.218]']",class__0,0.151,0.817,0.385,0.185
"['pressure_Node_18__(63.104, 64.914]', 'pressure_Node_28__(23.641, 29.198]']",class__1,0.083,1.0,0.611,0.083
"['pressure_Node_18__(63.104, 64.914]', 'pressure_Node_28__(29.198, 62.325]']",class__0,0.09,0.937,0.445,0.096
"['pressure_Node_18__(63.104, 64.914]', 'pressure_Node_28__(62.325, 64.995]']",class__0,0.0,0.0,-1.0,0.001
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_28__(23.641, 29.198]']",class__1,0.036,1.0,0.581,0.036
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_28__(29.198, 62.325]']",class__0,0.059,1.0,0.467,0.059
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_28__(62.325, 64.995]']",class__0,0.101,0.986,0.481,0.102
"['pressure_Node_18__(66.153, 67.58]', 'pressure_Node_28__(23.641, 29.198]']",class__1,0.067,1.0,0.601,0.067
"['pressure_Node_18__(66.153, 67.58]', 'pressure_Node_28__(29.198, 62.325]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_18__(66.153, 67.58]', 'pressure_Node_28__(62.325, 64.995]']",class__0,0.099,0.999,0.487,0.099
"['pressure_Node_18__(63.104, 64.914]', 'pressure_Node_29__(24.883, 31.34]']",class__1,0.083,1.0,0.611,0.083
"['pressure_Node_18__(63.104, 64.914]', 'pressure_Node_29__(31.34, 61.893]']",class__0,0.09,0.938,0.445,0.096
"['pressure_Node_18__(63.104, 64.914]', 'pressure_Node_29__(61.893, 64.72]']",class__0,0.0,0.0,-1.0,0.001
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_29__(24.883, 31.34]']",class__1,0.036,1.0,0.581,0.036
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_29__(31.34, 61.893]']",class__0,0.059,1.0,0.467,0.059
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_29__(61.893, 64.72]']",class__0,0.101,0.986,0.481,0.102
"['pressure_Node_18__(66.153, 67.58]', 'pressure_Node_29__(24.883, 31.34]']",class__1,0.067,1.0,0.601,0.067
"['pressure_Node_18__(66.153, 67.58]', 'pressure_Node_29__(31.34, 61.893]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_18__(66.153, 67.58]', 'pressure_Node_29__(61.893, 64.72]']",class__0,0.099,1.0,0.488,0.099
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_15__(57.534, 60.977]']",class__0,0.002,0.282,-0.498,0.006
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_15__(63.149, 65.682]']",class__0,0.007,0.978,0.43,0.007
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_3__(65.474, 66.827]']",class__0,0.0,0.005,-0.991,0.016
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_17__(62.27, 64.144]']",class__0,0.153,0.81,0.381,0.189
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_16__(57.642, 61.064]']",class__0,0.001,0.133,-0.763,0.007
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_16__(61.064, 63.215]']",class__0,0.15,0.828,0.395,0.181
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_4__(65.339, 66.449]']",class__0,0.15,0.813,0.381,0.185
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_12__(60.775, 62.962]']",class__0,0.014,1.0,0.446,0.014
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_12__(62.962, 64.608]']",class__0,0.144,0.853,0.412,0.168
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_12__(64.608, 66.806]']",class__0,0.002,0.162,-0.714,0.014
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_13__(60.227, 62.492]']",class__0,0.016,1.0,0.447,0.016
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_13__(62.492, 64.248]']",class__0,0.141,0.86,0.417,0.164
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_13__(64.248, 66.649]']",class__0,0.002,0.134,-0.764,0.015
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_5__(65.933, 67.476]']",class__0,0.004,0.465,-0.172,0.009
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_7__(63.931, 65.356]']",class__0,0.147,0.836,0.4,0.175
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_7__(65.356, 67.176]']",class__0,0.003,0.292,-0.481,0.011
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_11__(60.942, 63.105]']",class__0,0.013,1.0,0.445,0.013
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_11__(63.105, 64.718]']",class__0,0.144,0.851,0.411,0.17
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_10__(61.122, 63.248]']",class__0,0.011,1.0,0.445,0.011
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_10__(63.248, 64.84]']",class__0,0.145,0.848,0.41,0.171
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_10__(64.84, 66.914]']",class__0,0.002,0.194,-0.657,0.013
"['pressure_Node_18__(64.914, 66.153]', 'pressure_Node_6__(64.055, 65.45]']",class__0,0.147,0.834,0.398,0.176
"['pressure_Node_30__(48.179, 57.483]', 'pressure_Node_24__(53.955, 60.37]']",class__1,0.142,0.865,0.588,0.164
"['pressure_Node_30__(48.179, 57.483]', 'pressure_Node_24__(60.37, 62.535]']",class__1,0.031,1.0,0.578,0.031
"['pressure_Node_30__(57.483, 61.222]', 'pressure_Node_24__(62.535, 64.984]']",class__0,0.0,0.0,-1.0,0.017
"['pressure_Node_30__(61.222, 64.274]', 'pressure_Node_24__(60.37, 62.535]']",class__0,0.017,0.976,0.434,0.017
"['pressure_Node_30__(61.222, 64.274]', 'pressure_Node_24__(62.535, 64.984]']",class__0,0.182,0.991,0.532,0.183
"['pressure_Node_30__(48.179, 57.483]', 'pressure_Node_25__(52.373, 59.411]']",class__1,0.14,0.864,0.586,0.162
"['pressure_Node_30__(48.179, 57.483]', 'pressure_Node_25__(59.411, 61.795]']",class__1,0.034,1.0,0.58,0.034
"['pressure_Node_30__(61.222, 64.274]', 'pressure_Node_25__(52.373, 59.411]']",class__0,0.0,0.0,0.0,0.0
"['pressure_Node_30__(61.222, 64.274]', 'pressure_Node_25__(59.411, 61.795]']",class__0,0.021,0.978,0.436,0.022
"['pressure_Node_30__(61.222, 64.274]', 'pressure_Node_25__(61.795, 64.446]']",class__0,0.178,0.991,0.53,0.179
"['pressure_Node_30__(48.179, 57.483]', 'pressure_Node_31__(49.689, 58.275]']",class__1,0.159,0.878,0.61,0.181
"['pressure_Node_30__(48.179, 57.483]', 'pressure_Node_31__(58.275, 61.243]']",class__1,0.015,1.0,0.569,0.015
"['pressure_Node_30__(61.222, 64.274]', 'pressure_Node_31__(61.243, 64.288]']",class__0,0.199,0.99,0.543,0.201
"['pressure_Node_30__(48.179, 57.483]', 'pressure_Node_19__(65.895, 66.888]']",class__1,0.037,1.0,0.582,0.037
"['pressure_Node_30__(48.179, 57.483]', 'pressure_Node_19__(66.888, 67.959]']",class__1,0.046,1.0,0.587,0.046
"['pressure_Node_30__(57.483, 61.222]', 'pressure_Node_19__(64.344, 65.895]']",class__0,0.077,0.931,0.434,0.083
"['pressure_Node_30__(61.222, 64.274]', 'pressure_Node_19__(64.344, 65.895]']",class__0,0.0,0.0,-1.0,0.001
"['pressure_Node_30__(61.222, 64.274]', 'pressure_Node_19__(65.895, 66.888]']",class__0,0.093,0.986,0.477,0.095
"['pressure_Node_30__(61.222, 64.274]', 'pressure_Node_19__(66.888, 67.959]']",class__0,0.106,1.0,0.492,0.106
"['pressure_Node_30__(48.179, 57.483]', 'pressure_Node_2__(69.612, 69.724]']",class__1,0.097,0.868,0.555,0.111
"['pressure_Node_30__(48.179, 57.483]', 'pressure_Node_2__(69.724, 69.791]']",class__1,0.037,1.0,0.582,0.037
"['pressure_Node_30__(48.179, 57.483]', 'pressure_Node_2__(69.791, 69.855]']",class__1,0.039,1.0,0.583,0.039
"['pressure_Node_30__(61.222, 64.274]', 'pressure_Node_2__(69.612, 69.724]']",class__0,0.0,0.0,-1.0,0.001
"['pressure_Node_30__(61.222, 64.274]', 'pressure_Node_2__(69.724, 69.791]']",class__0,0.087,0.99,0.476,0.088
"['pressure_Node_30__(61.222, 64.274]', 'pressure_Node_2__(69.791, 69.855]']",class__0,0.113,1.0,0.496,0.113
"['pressure_Node_30__(48.179, 57.483]', 'pressure_Node_14__(57.8, 61.052]']",class__1,0.081,0.906,0.566,0.09
"['pressure_Node_30__(57.483, 61.222]', 'pressure_Node_14__(61.052, 63.218]']",class__0,0.062,1.0,0.469,0.062
"['pressure_Node_30__(57.483, 61.222]', 'pressure_Node_14__(63.218, 65.816]']",class__0,0.0,0.0,-1.0,0.01
"['pressure_Node_30__(61.222, 64.274]', 'pressure_Node_14__(57.8, 61.052]']",class__0,0.0,0.0,-1.0,0.0
"['pressure_Node_30__(61.222, 64.274]', 'pressure_Node_14__(61.052, 63.218]']",class__0,0.099,1.0,0.488,0.099
"['pressure_Node_30__(61.222, 64.274]', 'pressure_Node_14__(63.218, 65.816]']",class__0,0.101,1.0,0.489,0.101
"['pressure_Node_30__(48.179, 57.483]', 'pressure_Node_28__(23.641, 29.198]']",class__1,0.17,1.0,0.675,0.17
"['pressure_Node_30__(57.483, 61.222]', 'pressure_Node_28__(23.641, 29.198]']",class__1,0.026,1.0,0.575,0.026
"['pressure_Node_30__(57.483, 61.222]', 'pressure_Node_28__(29.198, 62.325]']",class__0,0.141,0.814,0.377,0.173
